Patch,Etiqueta
pozo_7_img_393_patch_1.png,Muy fino
pozo_7_img_393_patch_2.png,Muy grueso
pozo_7_img_393_patch_3.png,Muy grueso
pozo_7_img_393_patch_4.png,Medio
pozo_7_img_394_patch_1.png,Fino
pozo_7_img_394_patch_2.png,Fino
pozo_7_img_394_patch_3.png,Limo
pozo_7_img_394_patch_4.png,Fino
pozo_7_img_395_patch_1.png,Muy fino
pozo_7_img_395_patch_2.png,Muy fino
pozo_7_img_395_patch_3.png,Limo
pozo_7_img_395_patch_4.png,Limo
pozo_7_img_396_patch_1.png,Muy fino
pozo_7_img_396_patch_2.png,Muy fino
pozo_7_img_396_patch_3.png,Muy fino
pozo_7_img_396_patch_4.png,Limo
pozo_7_img_397_patch_1.png,Limo
pozo_7_img_397_patch_2.png,Limo
pozo_7_img_397_patch_3.png,Limo
pozo_7_img_397_patch_4.png,Limo
pozo_7_img_398_patch_1.png,Muy fino
pozo_7_img_398_patch_2.png,Muy fino
pozo_7_img_398_patch_3.png,Muy fino
pozo_7_img_398_patch_4.png,Muy fino
pozo_7_img_399_patch_1.png,Muy fino
pozo_7_img_399_patch_2.png,Muy fino
pozo_7_img_399_patch_3.png,Limo
pozo_7_img_399_patch_4.png,Limo
pozo_7_img_400_patch_1.png,Limo
pozo_7_img_400_patch_2.png,Medio
pozo_7_img_400_patch_3.png,Medio
pozo_7_img_400_patch_4.png,Medio
pozo_7_img_401_patch_1.png,Medio
pozo_7_img_401_patch_2.png,Medio
pozo_7_img_401_patch_3.png,Medio
pozo_7_img_401_patch_4.png,Medio
pozo_7_img_402_patch_1.png,Muy grueso
pozo_7_img_402_patch_2.png,Muy grueso
pozo_7_img_402_patch_3.png,Muy grueso
pozo_7_img_402_patch_4.png,Muy grueso
pozo_7_img_403_patch_1.png,Muy grueso
pozo_7_img_403_patch_2.png,Muy grueso
pozo_7_img_403_patch_3.png,Grueso
pozo_7_img_403_patch_4.png,Grueso
pozo_7_img_404_patch_1.png,Grueso
pozo_7_img_404_patch_2.png,Grueso
pozo_7_img_404_patch_3.png,Grueso
pozo_7_img_404_patch_4.png,Grueso
pozo_7_img_405_patch_1.png,Limo
pozo_7_img_405_patch_2.png,Grueso
pozo_7_img_405_patch_3.png,Grueso
pozo_7_img_405_patch_4.png,Grueso
pozo_7_img_406_patch_1.png,Grueso
pozo_7_img_406_patch_2.png,Grueso
pozo_7_img_406_patch_3.png,Grueso
pozo_7_img_406_patch_4.png,Grueso
pozo_7_img_407_patch_1.png,Grueso
pozo_7_img_407_patch_2.png,Grueso
pozo_7_img_407_patch_3.png,Grueso
pozo_7_img_407_patch_4.png,Grueso
pozo_7_img_408_patch_1.png,Medio
pozo_7_img_408_patch_2.png,Medio
pozo_7_img_408_patch_3.png,Medio
pozo_7_img_408_patch_4.png,Medio
pozo_7_img_409_patch_1.png,Medio
pozo_7_img_409_patch_2.png,Medio
pozo_7_img_409_patch_3.png,Medio
pozo_7_img_409_patch_4.png,Medio
pozo_7_img_410_patch_1.png,Medio
pozo_7_img_410_patch_2.png,Medio
pozo_7_img_410_patch_3.png,Medio
pozo_7_img_410_patch_4.png,Fino
pozo_7_img_411_patch_1.png,Fino
pozo_7_img_411_patch_2.png,Fino
pozo_7_img_411_patch_3.png,Fino
pozo_7_img_411_patch_4.png,Fino
pozo_7_img_412_patch_1.png,Fino
pozo_7_img_412_patch_2.png,Fino
pozo_7_img_412_patch_3.png,Fino
pozo_7_img_412_patch_4.png,Fino
pozo_7_img_413_patch_1.png,no
pozo_7_img_413_patch_2.png,no
pozo_7_img_413_patch_3.png,no
pozo_7_img_413_patch_4.png,Fino
pozo_7_img_414_patch_1.png,Muy grueso
pozo_7_img_414_patch_2.png,Muy grueso
pozo_7_img_414_patch_3.png,Muy grueso
pozo_7_img_414_patch_4.png,Muy grueso
pozo_7_img_415_patch_1.png,Granulo o mayor
pozo_7_img_415_patch_2.png,Granulo o mayor
pozo_7_img_415_patch_3.png,Granulo o mayor
pozo_7_img_415_patch_4.png,Granulo o mayor
pozo_7_img_416_patch_1.png,Granulo o mayor
pozo_7_img_416_patch_2.png,Grueso
pozo_7_img_416_patch_3.png,Grueso
pozo_7_img_416_patch_4.png,Grueso
pozo_7_img_417_patch_1.png,Grueso
pozo_7_img_417_patch_2.png,Grueso
pozo_7_img_417_patch_3.png,Grueso
pozo_7_img_417_patch_4.png,Grueso
pozo_7_img_418_patch_1.png,Grueso
pozo_7_img_418_patch_2.png,Grueso
pozo_7_img_418_patch_3.png,Grueso
pozo_7_img_418_patch_4.png,Grueso
pozo_7_img_419_patch_1.png,Medio
pozo_7_img_419_patch_2.png,Medio
pozo_7_img_419_patch_3.png,Medio
pozo_7_img_419_patch_4.png,Medio
pozo_7_img_420_patch_1.png,Medio
pozo_7_img_420_patch_2.png,Medio
pozo_7_img_420_patch_3.png,Medio
pozo_7_img_420_patch_4.png,Medio
pozo_7_img_421_patch_1.png,Medio
pozo_7_img_421_patch_2.png,Medio
pozo_7_img_421_patch_3.png,Grueso
pozo_7_img_421_patch_4.png,Grueso
pozo_7_img_422_patch_1.png,Grueso
pozo_7_img_422_patch_2.png,Muy fino
pozo_7_img_422_patch_3.png,Muy fino
pozo_7_img_422_patch_4.png,Fino
pozo_7_img_423_patch_1.png,Grueso
pozo_7_img_423_patch_2.png,Grueso
pozo_7_img_423_patch_3.png,Grueso
pozo_7_img_423_patch_4.png,Grueso
pozo_7_img_424_patch_1.png,Grueso
pozo_7_img_424_patch_2.png,Grueso
pozo_7_img_424_patch_3.png,Grueso
pozo_7_img_424_patch_4.png,Grueso
pozo_7_img_425_patch_1.png,Grueso
pozo_7_img_425_patch_2.png,Grueso
pozo_7_img_425_patch_3.png,Grueso
pozo_7_img_425_patch_4.png,Grueso
pozo_7_img_426_patch_1.png,Grueso
pozo_7_img_426_patch_2.png,Grueso
pozo_7_img_426_patch_3.png,Grueso
pozo_7_img_426_patch_4.png,no
pozo_7_img_427_patch_1.png,Fino
pozo_7_img_427_patch_2.png,Fino
pozo_7_img_427_patch_3.png,Fino
pozo_7_img_427_patch_4.png,Fino
pozo_7_img_428_patch_1.png,Fino
pozo_7_img_428_patch_2.png,Fino
pozo_7_img_428_patch_3.png,Fino
pozo_7_img_428_patch_4.png,Fino
pozo_7_img_429_patch_1.png,Fino
pozo_7_img_429_patch_2.png,Fino
pozo_7_img_429_patch_3.png,Fino
pozo_7_img_429_patch_4.png,Fino
pozo_7_img_430_patch_1.png,Fino
pozo_7_img_430_patch_2.png,Fino
pozo_7_img_430_patch_3.png,Fino
pozo_7_img_430_patch_4.png,Fino
pozo_7_img_431_patch_1.png,Fino
pozo_7_img_431_patch_2.png,Fino
pozo_7_img_431_patch_3.png,Fino
pozo_7_img_431_patch_4.png,Fino
pozo_7_img_432_patch_1.png,Fino
pozo_7_img_432_patch_2.png,Fino
pozo_7_img_432_patch_3.png,Fino
pozo_7_img_432_patch_4.png,Fino
pozo_7_img_433_patch_1.png,Fino
pozo_7_img_433_patch_2.png,Fino
pozo_7_img_433_patch_3.png,Fino
pozo_7_img_433_patch_4.png,Fino
pozo_7_img_434_patch_1.png,Fino
pozo_7_img_434_patch_2.png,Fino
pozo_7_img_434_patch_3.png,Fino
pozo_7_img_434_patch_4.png,Fino
pozo_7_img_435_patch_1.png,Fino
pozo_7_img_435_patch_2.png,Fino
pozo_7_img_435_patch_3.png,Fino
pozo_7_img_435_patch_4.png,Fino
pozo_7_img_436_patch_1.png,Medio
pozo_7_img_436_patch_2.png,Medio
pozo_7_img_436_patch_3.png,Medio
pozo_7_img_436_patch_4.png,Medio
pozo_7_img_437_patch_1.png,Fino
pozo_7_img_437_patch_2.png,Fino
pozo_7_img_437_patch_3.png,Fino
pozo_7_img_437_patch_4.png,Fino
pozo_7_img_438_patch_1.png,Fino
pozo_7_img_438_patch_2.png,Fino
pozo_7_img_438_patch_3.png,Fino
pozo_7_img_438_patch_4.png,Fino
pozo_7_img_439_patch_1.png,Fino
pozo_7_img_439_patch_2.png,Fino
pozo_7_img_439_patch_3.png,Fino
pozo_7_img_439_patch_4.png,no
pozo_7_img_440_patch_1.png,Medio
pozo_7_img_440_patch_2.png,Medio
pozo_7_img_440_patch_3.png,Medio
pozo_7_img_440_patch_4.png,Medio
pozo_7_img_441_patch_1.png,Medio
pozo_7_img_441_patch_2.png,Medio
pozo_7_img_441_patch_3.png,Medio
pozo_7_img_441_patch_4.png,Medio
pozo_7_img_442_patch_1.png,Fino
pozo_7_img_442_patch_2.png,Fino
pozo_7_img_442_patch_3.png,Fino
pozo_7_img_442_patch_4.png,Fino
pozo_7_img_443_patch_1.png,Fino
pozo_7_img_443_patch_2.png,Fino
pozo_7_img_443_patch_3.png,Fino
pozo_7_img_443_patch_4.png,Fino
pozo_7_img_444_patch_1.png,Grueso
pozo_7_img_444_patch_2.png,Grueso
pozo_7_img_444_patch_3.png,Grueso
pozo_7_img_444_patch_4.png,Grueso
pozo_7_img_445_patch_1.png,Grueso
pozo_7_img_445_patch_2.png,Grueso
pozo_7_img_445_patch_3.png,Grueso
pozo_7_img_445_patch_4.png,Muy fino
pozo_7_img_446_patch_1.png,Fino
pozo_7_img_446_patch_2.png,Fino
pozo_7_img_446_patch_3.png,Fino
pozo_7_img_446_patch_4.png,Fino
pozo_7_img_447_patch_1.png,Fino
pozo_7_img_447_patch_2.png,Medio
pozo_7_img_447_patch_3.png,Medio
pozo_7_img_447_patch_4.png,Medio
pozo_7_img_448_patch_1.png,Medio
pozo_7_img_448_patch_2.png,Medio
pozo_7_img_448_patch_3.png,Fino
pozo_7_img_448_patch_4.png,Fino
pozo_7_img_449_patch_1.png,Fino
pozo_7_img_449_patch_2.png,Fino
pozo_7_img_449_patch_3.png,Fino
pozo_7_img_449_patch_4.png,Fino
pozo_7_img_450_patch_1.png,Fino
pozo_7_img_450_patch_2.png,Fino
pozo_7_img_450_patch_3.png,Fino
pozo_7_img_450_patch_4.png,Fino
pozo_7_img_451_patch_1.png,Fino
pozo_7_img_451_patch_2.png,Fino
pozo_7_img_451_patch_3.png,Fino
pozo_7_img_451_patch_4.png,Fino
pozo_7_img_452_patch_1.png,Fino
pozo_7_img_452_patch_2.png,Fino
pozo_7_img_452_patch_3.png,Fino
pozo_7_img_452_patch_4.png,Fino
pozo_7_img_453_patch_1.png,Fino
pozo_7_img_453_patch_2.png,Fino
pozo_7_img_453_patch_3.png,Fino
pozo_7_img_453_patch_4.png,Fino
pozo_7_img_454_patch_1.png,Muy grueso
pozo_7_img_454_patch_2.png,Muy grueso
pozo_7_img_454_patch_3.png,Muy grueso
pozo_7_img_454_patch_4.png,Grueso
pozo_7_img_455_patch_1.png,Grueso
pozo_7_img_455_patch_2.png,Grueso
pozo_7_img_455_patch_3.png,Grueso
pozo_7_img_455_patch_4.png,Grueso
pozo_7_img_456_patch_1.png,Medio
pozo_7_img_456_patch_2.png,Medio
pozo_7_img_456_patch_3.png,Medio
pozo_7_img_456_patch_4.png,Medio
pozo_7_img_457_patch_1.png,Medio
pozo_7_img_457_patch_2.png,Medio
pozo_7_img_457_patch_3.png,Medio
pozo_7_img_457_patch_4.png,Medio
pozo_7_img_458_patch_1.png,Medio
pozo_7_img_458_patch_2.png,Medio
pozo_7_img_458_patch_3.png,Medio
pozo_7_img_458_patch_4.png,Medio
pozo_7_img_459_patch_1.png,Medio
pozo_7_img_459_patch_2.png,Medio
pozo_7_img_459_patch_3.png,Medio
pozo_7_img_459_patch_4.png,Medio
pozo_7_img_460_patch_1.png,Medio
pozo_7_img_460_patch_2.png,Medio
pozo_7_img_460_patch_3.png,Medio
pozo_7_img_460_patch_4.png,Medio
pozo_7_img_461_patch_1.png,Medio
pozo_7_img_461_patch_2.png,Medio
pozo_7_img_461_patch_3.png,Medio
pozo_7_img_461_patch_4.png,Medio
pozo_7_img_462_patch_1.png,Medio
pozo_7_img_462_patch_2.png,Medio
pozo_7_img_462_patch_3.png,Medio
pozo_7_img_462_patch_4.png,Fino
pozo_7_img_463_patch_1.png,Fino
pozo_7_img_463_patch_2.png,Fino
pozo_7_img_463_patch_3.png,Fino
pozo_7_img_463_patch_4.png,Fino
pozo_7_img_464_patch_1.png,Fino
pozo_7_img_464_patch_2.png,Fino
pozo_7_img_464_patch_3.png,Fino
pozo_7_img_464_patch_4.png,Fino
pozo_7_img_465_patch_1.png,Fino
pozo_7_img_465_patch_2.png,Fino
pozo_7_img_465_patch_3.png,Fino
pozo_7_img_465_patch_4.png,Fino
pozo_7_img_466_patch_1.png,Medio
pozo_7_img_466_patch_2.png,Medio
pozo_7_img_466_patch_3.png,Medio
pozo_7_img_466_patch_4.png,Medio
pozo_7_img_467_patch_1.png,Medio
pozo_7_img_467_patch_2.png,Medio
pozo_7_img_467_patch_3.png,Medio
pozo_7_img_467_patch_4.png,Medio
pozo_7_img_468_patch_1.png,Medio
pozo_7_img_468_patch_2.png,Medio
pozo_7_img_468_patch_3.png,Medio
pozo_7_img_468_patch_4.png,Medio
pozo_7_img_469_patch_1.png,Medio
pozo_7_img_469_patch_2.png,Medio
pozo_7_img_469_patch_3.png,Medio
pozo_7_img_469_patch_4.png,Medio
pozo_7_img_470_patch_1.png,Medio
pozo_7_img_470_patch_2.png,Medio
pozo_7_img_470_patch_3.png,Medio
pozo_7_img_470_patch_4.png,Medio
pozo_7_img_471_patch_1.png,Muy grueso
pozo_7_img_471_patch_2.png,Muy grueso
pozo_7_img_471_patch_3.png,Muy grueso
pozo_7_img_471_patch_4.png,Muy grueso
pozo_7_img_472_patch_1.png,Muy grueso
pozo_7_img_472_patch_2.png,Muy grueso
pozo_7_img_472_patch_3.png,Muy grueso
pozo_7_img_472_patch_4.png,Muy grueso
pozo_7_img_473_patch_1.png,Medio
pozo_7_img_473_patch_2.png,Medio
pozo_7_img_473_patch_3.png,Medio
pozo_7_img_473_patch_4.png,Medio
pozo_7_img_474_patch_1.png,Medio
pozo_7_img_474_patch_2.png,Medio
pozo_7_img_474_patch_3.png,Medio
pozo_7_img_474_patch_4.png,Medio
pozo_7_img_475_patch_1.png,Muy grueso
pozo_7_img_475_patch_2.png,Muy grueso
pozo_7_img_475_patch_3.png,Medio
pozo_7_img_475_patch_4.png,Medio
pozo_7_img_476_patch_1.png,Medio
pozo_7_img_476_patch_2.png,Medio
pozo_7_img_476_patch_3.png,Medio
pozo_7_img_476_patch_4.png,Medio
pozo_7_img_477_patch_1.png,Grueso
pozo_7_img_477_patch_2.png,Grueso
pozo_7_img_477_patch_3.png,Medio
pozo_7_img_477_patch_4.png,Medio
pozo_7_img_478_patch_1.png,Grueso
pozo_7_img_478_patch_2.png,Grueso
pozo_7_img_478_patch_3.png,Grueso
pozo_7_img_478_patch_4.png,Grueso
pozo_7_img_479_patch_1.png,Medio
pozo_7_img_479_patch_2.png,Medio
pozo_7_img_479_patch_3.png,Medio
pozo_7_img_479_patch_4.png,Medio
pozo_7_img_480_patch_1.png,no
pozo_7_img_480_patch_2.png,no
pozo_7_img_480_patch_3.png,no
pozo_7_img_480_patch_4.png,Medio
pozo_7_img_481_patch_1.png,Grueso
pozo_7_img_481_patch_2.png,Grueso
pozo_7_img_481_patch_3.png,Grueso
pozo_7_img_481_patch_4.png,Grueso
pozo_7_img_482_patch_1.png,Grueso
pozo_7_img_482_patch_2.png,Medio
pozo_7_img_482_patch_3.png,Medio
pozo_7_img_482_patch_4.png,Medio
pozo_7_img_483_patch_1.png,Medio
pozo_7_img_483_patch_2.png,Medio
pozo_7_img_483_patch_3.png,Medio
pozo_7_img_483_patch_4.png,Medio
pozo_7_img_484_patch_1.png,Grueso
pozo_7_img_484_patch_2.png,Grueso
pozo_7_img_484_patch_3.png,Medio
pozo_7_img_484_patch_4.png,Medio
pozo_7_img_485_patch_1.png,Medio
pozo_7_img_485_patch_2.png,Medio
pozo_7_img_485_patch_3.png,Medio
pozo_7_img_485_patch_4.png,Medio
pozo_7_img_486_patch_1.png,Medio
pozo_7_img_486_patch_2.png,Medio
pozo_7_img_486_patch_3.png,Medio
pozo_7_img_486_patch_4.png,Medio
pozo_7_img_487_patch_1.png,Medio
pozo_7_img_487_patch_2.png,Medio
pozo_7_img_487_patch_3.png,Medio
pozo_7_img_487_patch_4.png,Medio
pozo_7_img_488_patch_1.png,Muy grueso
pozo_7_img_488_patch_2.png,Muy grueso
pozo_7_img_488_patch_3.png,Muy grueso
pozo_7_img_488_patch_4.png,Medio
pozo_7_img_489_patch_1.png,Medio
pozo_7_img_489_patch_2.png,Medio
pozo_7_img_489_patch_3.png,Medio
pozo_7_img_489_patch_4.png,Medio
pozo_7_img_490_patch_1.png,Medio
pozo_7_img_490_patch_2.png,Medio
pozo_7_img_490_patch_3.png,Medio
pozo_7_img_490_patch_4.png,Medio
pozo_7_img_491_patch_1.png,Medio
pozo_7_img_491_patch_2.png,Medio
pozo_7_img_491_patch_3.png,Medio
pozo_7_img_491_patch_4.png,Medio
pozo_7_img_492_patch_1.png,Medio
pozo_7_img_492_patch_2.png,Medio
pozo_7_img_492_patch_3.png,Medio
pozo_7_img_492_patch_4.png,Medio
pozo_7_img_493_patch_1.png,Medio
pozo_7_img_493_patch_2.png,Medio
pozo_7_img_493_patch_3.png,Medio
pozo_7_img_493_patch_4.png,Medio
pozo_7_img_494_patch_1.png,Medio
pozo_7_img_494_patch_2.png,Medio
pozo_7_img_494_patch_3.png,Medio
pozo_7_img_494_patch_4.png,Medio
pozo_7_img_495_patch_1.png,Medio
pozo_7_img_495_patch_2.png,Medio
pozo_7_img_495_patch_3.png,Medio
pozo_7_img_495_patch_4.png,Medio
pozo_7_img_496_patch_1.png,Fino
pozo_7_img_496_patch_2.png,Fino
pozo_7_img_496_patch_3.png,Fino
pozo_7_img_496_patch_4.png,Fino
pozo_7_img_497_patch_1.png,Fino
pozo_7_img_497_patch_2.png,Fino
pozo_7_img_497_patch_3.png,Fino
pozo_7_img_497_patch_4.png,Fino
pozo_7_img_498_patch_1.png,Fino
pozo_7_img_498_patch_2.png,Fino
pozo_7_img_498_patch_3.png,Fino
pozo_7_img_498_patch_4.png,Fino
pozo_7_img_499_patch_1.png,Medio
pozo_7_img_499_patch_2.png,Medio
pozo_7_img_499_patch_3.png,Medio
pozo_7_img_499_patch_4.png,no
pozo_7_img_500_patch_1.png,Medio
pozo_7_img_500_patch_2.png,Medio
pozo_7_img_500_patch_3.png,Medio
pozo_7_img_500_patch_4.png,Medio
pozo_7_img_501_patch_1.png,Medio
pozo_7_img_501_patch_2.png,Medio
pozo_7_img_501_patch_3.png,Medio
pozo_7_img_501_patch_4.png,Medio
pozo_7_img_502_patch_1.png,Medio
pozo_7_img_502_patch_2.png,Medio
pozo_7_img_502_patch_3.png,Medio
pozo_7_img_502_patch_4.png,Medio
pozo_7_img_503_patch_1.png,Fino
pozo_7_img_503_patch_2.png,Fino
pozo_7_img_503_patch_3.png,Fino
pozo_7_img_503_patch_4.png,Fino
pozo_7_img_504_patch_1.png,Medio
pozo_7_img_504_patch_2.png,Medio
pozo_7_img_504_patch_3.png,Medio
pozo_7_img_504_patch_4.png,Medio
pozo_7_img_505_patch_1.png,Fino
pozo_7_img_505_patch_2.png,Medio
pozo_7_img_505_patch_3.png,Medio
pozo_7_img_505_patch_4.png,Medio
pozo_7_img_506_patch_1.png,Fino
pozo_7_img_506_patch_2.png,Fino
pozo_7_img_506_patch_3.png,Fino
pozo_7_img_506_patch_4.png,Fino
pozo_7_img_507_patch_1.png,Medio
pozo_7_img_507_patch_2.png,Medio
pozo_7_img_507_patch_3.png,Medio
pozo_7_img_507_patch_4.png,Medio
pozo_7_img_508_patch_1.png,Fino
pozo_7_img_508_patch_2.png,Fino
pozo_7_img_508_patch_3.png,Fino
pozo_7_img_508_patch_4.png,Fino
pozo_7_img_509_patch_1.png,Fino
pozo_7_img_509_patch_2.png,Fino
pozo_7_img_509_patch_3.png,Fino
pozo_7_img_509_patch_4.png,Fino
pozo_7_img_510_patch_1.png,Medio
pozo_7_img_510_patch_2.png,Medio
pozo_7_img_510_patch_3.png,Medio
pozo_7_img_510_patch_4.png,Medio
pozo_7_img_511_patch_1.png,Grueso
pozo_7_img_511_patch_2.png,Medio
pozo_7_img_511_patch_3.png,Medio
pozo_7_img_511_patch_4.png,Medio
pozo_7_img_512_patch_1.png,Medio
pozo_7_img_512_patch_2.png,Medio
pozo_7_img_512_patch_3.png,Medio
pozo_7_img_512_patch_4.png,Medio
pozo_7_img_513_patch_1.png,Medio
pozo_7_img_513_patch_2.png,Medio
pozo_7_img_513_patch_3.png,Medio
pozo_7_img_513_patch_4.png,Medio
pozo_7_img_514_patch_1.png,Medio
pozo_7_img_514_patch_2.png,Medio
pozo_7_img_514_patch_3.png,Medio
pozo_7_img_514_patch_4.png,Medio
pozo_7_img_515_patch_1.png,Grueso
pozo_7_img_515_patch_2.png,Grueso
pozo_7_img_515_patch_3.png,Medio
pozo_7_img_515_patch_4.png,Medio
pozo_8_img_1_patch_1.png,Limo
pozo_8_img_1_patch_2.png,Limo
pozo_8_img_1_patch_3.png,Limo
pozo_8_img_1_patch_4.png,Limo
pozo_8_img_2_patch_1.png,Limo
pozo_8_img_2_patch_2.png,Limo
pozo_8_img_2_patch_3.png,Limo
pozo_8_img_2_patch_4.png,Limo
pozo_8_img_3_patch_1.png,Muy fino
pozo_8_img_3_patch_2.png,Muy fino
pozo_8_img_3_patch_3.png,Muy fino
pozo_8_img_3_patch_4.png,Muy fino
pozo_8_img_4_patch_1.png,Muy fino
pozo_8_img_4_patch_2.png,Muy fino
pozo_8_img_4_patch_3.png,Muy fino
pozo_8_img_4_patch_4.png,Muy fino
pozo_8_img_5_patch_1.png,Limo
pozo_8_img_5_patch_2.png,Limo
pozo_8_img_5_patch_3.png,Limo
pozo_8_img_5_patch_4.png,Muy fino
pozo_8_img_6_patch_1.png,Muy fino
pozo_8_img_6_patch_2.png,Muy fino
pozo_8_img_6_patch_3.png,Muy fino
pozo_8_img_6_patch_4.png,Muy fino
pozo_8_img_7_patch_1.png,Limo
pozo_8_img_7_patch_2.png,Limo
pozo_8_img_7_patch_3.png,Limo
pozo_8_img_7_patch_4.png,Limo
pozo_8_img_8_patch_1.png,Limo
pozo_8_img_8_patch_2.png,Limo
pozo_8_img_8_patch_3.png,Muy fino
pozo_8_img_8_patch_4.png,Muy fino
pozo_8_img_9_patch_1.png,Muy fino
pozo_8_img_9_patch_2.png,Muy fino
pozo_8_img_9_patch_3.png,Muy fino
pozo_8_img_9_patch_4.png,Muy fino
pozo_8_img_10_patch_1.png,Muy fino
pozo_8_img_10_patch_2.png,Muy fino
pozo_8_img_10_patch_3.png,Muy fino
pozo_8_img_10_patch_4.png,Muy fino
pozo_8_img_11_patch_1.png,Muy fino
pozo_8_img_11_patch_2.png,Muy fino
pozo_8_img_11_patch_3.png,Muy fino
pozo_8_img_11_patch_4.png,Muy fino
pozo_8_img_12_patch_1.png,Muy fino
pozo_8_img_12_patch_2.png,Muy fino
pozo_8_img_12_patch_3.png,Muy fino
pozo_8_img_12_patch_4.png,Muy fino
pozo_8_img_13_patch_1.png,Muy fino
pozo_8_img_13_patch_2.png,Muy fino
pozo_8_img_13_patch_3.png,Muy fino
pozo_8_img_13_patch_4.png,Muy fino
pozo_8_img_14_patch_1.png,Muy fino
pozo_8_img_14_patch_2.png,Muy fino
pozo_8_img_14_patch_3.png,Muy fino
pozo_8_img_14_patch_4.png,Muy fino
pozo_8_img_15_patch_1.png,Muy fino
pozo_8_img_15_patch_2.png,Muy fino
pozo_8_img_15_patch_3.png,Muy fino
pozo_8_img_15_patch_4.png,Muy fino
pozo_8_img_16_patch_1.png,Muy fino
pozo_8_img_16_patch_2.png,Muy fino
pozo_8_img_16_patch_3.png,Muy fino
pozo_8_img_16_patch_4.png,Muy fino
pozo_8_img_17_patch_1.png,Muy fino
pozo_8_img_17_patch_2.png,Muy fino
pozo_8_img_17_patch_3.png,Muy fino
pozo_8_img_17_patch_4.png,Muy fino
pozo_8_img_18_patch_1.png,Muy fino
pozo_8_img_18_patch_2.png,Muy fino
pozo_8_img_18_patch_3.png,Muy fino
pozo_8_img_18_patch_4.png,Muy fino
pozo_8_img_19_patch_1.png,Fino
pozo_8_img_19_patch_2.png,Fino
pozo_8_img_19_patch_3.png,Fino
pozo_8_img_19_patch_4.png,Fino
pozo_8_img_20_patch_1.png,Fino
pozo_8_img_20_patch_2.png,Fino
pozo_8_img_20_patch_3.png,Fino
pozo_8_img_20_patch_4.png,Fino
pozo_8_img_21_patch_1.png,Fino
pozo_8_img_21_patch_2.png,Fino
pozo_8_img_21_patch_3.png,Fino
pozo_8_img_21_patch_4.png,Fino
pozo_8_img_22_patch_1.png,Fino
pozo_8_img_22_patch_2.png,Fino
pozo_8_img_22_patch_3.png,Medio
pozo_8_img_22_patch_4.png,Medio
pozo_8_img_23_patch_1.png,Medio
pozo_8_img_23_patch_2.png,Medio
pozo_8_img_23_patch_3.png,Medio
pozo_8_img_23_patch_4.png,Medio
pozo_8_img_24_patch_1.png,Medio
pozo_8_img_24_patch_2.png,Medio
pozo_8_img_24_patch_3.png,Medio
pozo_8_img_24_patch_4.png,Medio
pozo_8_img_25_patch_1.png,Medio
pozo_8_img_25_patch_2.png,Medio
pozo_8_img_25_patch_3.png,Medio
pozo_8_img_25_patch_4.png,Medio
pozo_8_img_26_patch_1.png,Medio
pozo_8_img_26_patch_2.png,Medio
pozo_8_img_26_patch_3.png,Medio
pozo_8_img_26_patch_4.png,Medio
pozo_8_img_27_patch_1.png,Medio
pozo_8_img_27_patch_2.png,Medio
pozo_8_img_27_patch_3.png,Medio
pozo_8_img_27_patch_4.png,Medio
pozo_8_img_28_patch_1.png,Medio
pozo_8_img_28_patch_2.png,Medio
pozo_8_img_28_patch_3.png,Medio
pozo_8_img_28_patch_4.png,Medio
pozo_8_img_29_patch_1.png,Medio
pozo_8_img_29_patch_2.png,Medio
pozo_8_img_29_patch_3.png,Medio
pozo_8_img_29_patch_4.png,Medio
pozo_8_img_30_patch_1.png,Medio
pozo_8_img_30_patch_2.png,Medio
pozo_8_img_30_patch_3.png,Medio
pozo_8_img_30_patch_4.png,Medio
pozo_8_img_31_patch_1.png,Grueso
pozo_8_img_31_patch_2.png,Grueso
pozo_8_img_31_patch_3.png,Grueso
pozo_8_img_31_patch_4.png,Grueso
pozo_8_img_32_patch_1.png,Muy grueso
pozo_8_img_32_patch_2.png,Muy grueso
pozo_8_img_32_patch_3.png,Muy grueso
pozo_8_img_32_patch_4.png,Muy grueso
pozo_8_img_33_patch_1.png,Muy grueso
pozo_8_img_33_patch_2.png,Muy grueso
pozo_8_img_33_patch_3.png,Muy grueso
pozo_8_img_33_patch_4.png,Muy grueso
pozo_8_img_34_patch_1.png,Granulo o mayor
pozo_8_img_34_patch_2.png,Granulo o mayor
pozo_8_img_34_patch_3.png,Granulo o mayor
pozo_8_img_34_patch_4.png,Granulo o mayor
pozo_8_img_35_patch_1.png,Granulo o mayor
pozo_8_img_35_patch_2.png,Granulo o mayor
pozo_8_img_35_patch_3.png,Granulo o mayor
pozo_8_img_35_patch_4.png,Granulo o mayor
pozo_8_img_36_patch_1.png,Granulo o mayor
pozo_8_img_36_patch_2.png,Granulo o mayor
pozo_8_img_36_patch_3.png,Granulo o mayor
pozo_8_img_36_patch_4.png,Granulo o mayor
pozo_8_img_37_patch_1.png,Granulo o mayor
pozo_8_img_37_patch_2.png,Granulo o mayor
pozo_8_img_37_patch_3.png,Granulo o mayor
pozo_8_img_37_patch_4.png,Granulo o mayor
pozo_8_img_38_patch_1.png,Granulo o mayor
pozo_8_img_38_patch_2.png,Granulo o mayor
pozo_8_img_38_patch_3.png,Granulo o mayor
pozo_8_img_38_patch_4.png,Granulo o mayor
pozo_8_img_39_patch_1.png,Granulo o mayor
